,response
379082,0
317574,0
282412,0
269142,1
230483,0
253395,1
196902,0
117121,0
140053,0
281791,0
305733,1
235435,0
373695,0
267302,0
75319,0
361887,0
41980,1
285716,0
23712,0
280483,0
55412,0
252169,0
48854,1
148738,0
74311,0
376393,1
152920,0
114766,0
147005,1
372791,1
237784,0
72765,0
353708,0
296065,0
228601,0
86869,0
108200,1
61552,0
280607,0
276819,0
87709,0
366846,0
38403,0
93220,0
111882,0
157056,0
146807,0
46962,0
336968,0
341004,0
15775,0
118780,0
334576,0
131026,0
31989,0
175463,0
169189,0
48944,0
44793,0
212415,0
170327,0
224118,1
335760,0
257002,0
170171,0
21210,0
208993,0
188615,0
290695,0
1186,0
180099,0
268203,0
259958,0
269341,1
117393,0
229923,0
341744,0
175960,0
312830,0
28372,1
202697,0
71116,0
244825,0
41421,0
277896,0
166722,0
336992,1
379665,0
370951,0
19207,0
195491,0
170704,0
127440,0
256178,0
204356,0
40371,0
19957,0
814,0
219575,0
211432,0
362475,0
240209,0
348994,0
81207,0
233761,0
8645,0
58620,0
179366,0
85693,0
147236,1
331117,0
5436,0
252416,0
143588,0
104250,0
119526,0
233091,1
314685,0
21480,0
37969,0
16311,0
253851,1
282197,0
143372,0
88341,0
87732,0
207976,1
222641,0
339957,0
22383,0
209224,0
251852,0
284016,0
174774,0
200705,0
13929,0
38999,0
358960,0
69509,0
166152,0
152195,0
102827,0
124911,0
198738,0
117214,0
45836,0
845,1
193771,0
53793,0
33699,0
322160,0
32339,0
251873,0
227357,0
291802,0
274227,1
114230,0
204986,0
132849,0
223504,0
332836,0
186918,0
228766,0
61532,0
187138,0
320874,0
186142,0
56360,0
136471,0
324110,0
362360,0
41337,0
206408,0
135191,0
254285,0
351657,0
217537,0
107438,0
188320,0
350107,0
179996,1
182575,1
72471,0
147209,0
104976,0
178514,0
198428,0
235239,0
265243,0
279991,0
247110,0
264245,0
31295,0
266577,0
264291,0
150360,0
335329,0
341271,1
232682,0
217799,0
97053,0
75694,0
86490,1
100853,0
280001,0
185380,0
160146,0
308117,0
132618,0
109849,0
298021,0
121613,0
288721,1
221564,1
292526,0
42037,0
105951,0
328758,0
368523,1
160391,0
154622,0
197802,0
248762,0
323953,0
375140,0
218681,0
171248,0
171123,0
287253,0
91190,1
366406,0
155137,0
76208,0
162306,0
164449,0
268372,0
18169,0
373644,0
238441,0
57002,0
21545,0
241724,0
290522,0
182275,0
25279,0
141303,0
10513,0
224698,0
109826,0
163444,0
6993,0
270810,1
80128,1
124834,0
18247,0
120817,0
331468,0
278955,0
7925,1
265513,0
320045,0
171688,0
129205,1
308905,0
178829,0
114037,0
330313,1
288619,0
57110,0
160454,0
39670,0
296980,0
320229,0
350895,0
10059,0
315381,0
25427,0
335306,0
42400,0
264281,0
5911,0
142778,1
255093,0
42133,0
201586,0
135186,0
17149,0
204710,0
5900,1
351045,0
73732,0
166319,0
62433,0
359123,0
119678,0
175383,0
236317,0
140445,0
308669,1
180767,0
321740,0
215716,0
330676,0
216977,0
118180,0
343205,0
325827,0
192771,0
124017,0
261662,0
145836,0
341318,0
272950,0
378801,0
256494,0
338705,0
20686,0
283150,0
335609,0
340582,0
35438,0
248167,0
131083,0
55168,0
250591,0
345275,0
36227,0
112365,1
347993,0
323133,0
170910,0
35182,0
373197,0
293748,0
180418,1
232092,0
176831,0
304182,0
123225,0
225339,0
305452,1
19528,0
319355,0
167347,0
54931,0
48044,0
165410,0
191030,0
9491,0
229502,0
118211,0
177677,0
156274,0
1059,0
186427,0
186215,1
259719,0
289833,0
36637,0
176128,0
301817,1
300528,0
201819,0
217098,0
77834,0
305975,0
353269,0
174476,0
281463,0
291968,0
339129,0
122311,1
179737,0
136418,0
22588,0
112295,0
320614,0
234885,0
268706,0
193196,0
137765,0
343126,0
43968,0
235708,0
11227,0
128552,0
313349,0
363513,1
127826,0
342243,0
344057,0
146516,0
214989,0
79025,0
65134,0
367377,0
184454,0
50385,0
235166,0
375362,0
196192,0
259057,0
7209,0
185652,0
240346,0
157272,0
284304,0
380973,0
319057,0
115716,0
186337,0
98585,0
370431,0
211725,0
299414,0
133482,0
274050,0
64761,0
144532,0
258481,0
268556,0
84938,0
118908,0
84485,1
87708,0
257920,0
186497,0
282500,0
265527,0
252588,0
253878,0
228315,0
82384,1
208624,0
61403,0
231510,0
37905,0
204892,0
345590,0
76235,0
68413,0
66832,0
111092,0
212647,0
73432,0
231114,0
37835,0
62242,0
70620,0
142292,0
113861,0
253440,1
179305,0
67703,0
358937,0
313030,0
113757,0
177698,0
266507,0
307134,0
296280,0
218036,0
324409,0
117384,0
93171,0
25546,0
195283,0
247332,0
214131,0
12302,1
133269,0
341499,0
97296,0
266537,0
302075,0
215527,0
94008,0
81055,1
349200,0
275317,0
35605,0
362327,0
327028,1
37462,0
50061,0
196543,0
346068,0
824,0
274572,0
308305,0
71304,0
198252,1
272363,0
107777,1
335556,0
93281,0
306424,0
35118,0
157701,0
254684,0
340102,0
75579,0
50803,0
56958,0
269693,0
212134,0
250306,0
274254,0
35580,0
188907,0
253410,0
86639,1
51103,0
257034,0
302596,0
340548,1
291261,0
155760,0
129112,0
222320,0
95073,0
269703,0
159334,0
228651,0
166175,0
268058,0
121441,0
52858,0
123735,1
35137,0
336314,0
96470,0
101371,1
250666,0
266220,0
130919,0
311870,0
298175,0
329750,0
321527,0
297515,0
152516,0
54762,0
93494,0
260801,0
40234,0
24553,0
355312,0
210195,0
297001,1
228784,0
146236,0
103544,0
165577,0
60488,0
254013,0
19852,0
267858,0
237229,1
260076,0
18900,0
111004,0
291021,0
321063,0
353910,0
28031,0
250761,0
174653,0
304317,0
3613,1
311443,1
48954,0
221887,0
264027,0
93917,0
96384,0
251708,0
138285,0
136252,0
328460,0
142285,0
376967,0
331045,0
34603,1
372771,0
108551,0
147156,0
76456,0
354299,1
164102,0
73088,0
84737,0
142891,0
368373,0
248257,0
302136,0
281368,0
135121,0
272716,0
183322,0
264136,0
19649,1
11759,1
125003,0
141325,0
380348,0
374380,0
376264,0
237883,0
93662,0
127465,0
15326,0
357982,0
75686,0
83366,0
281748,0
264739,0
130275,0
20133,0
283952,0
44153,0
283856,0
292861,0
222981,0
342896,0
104460,0
42946,0
260122,0
319811,0
180413,0
254023,0
316532,0
3216,0
65476,0
298301,0
8598,0
357484,0
61570,0
49275,1
243453,1
131063,1
252997,0
88242,0
31561,0
368005,1
352973,0
328412,0
32516,0
295541,1
371455,0
325981,0
332478,0
361990,0
97029,0
268949,1
135742,0
238843,0
366528,0
76568,0
224209,0
212133,0
154200,0
316989,0
175823,0
311008,0
379705,0
201417,0
185925,0
118107,1
142717,0
339749,1
199200,0
174986,0
335317,0
367224,1
37232,1
97112,0
195593,0
71645,0
24316,0
199346,0
88919,0
162252,1
189184,1
93007,0
72626,0
108131,0
195489,0
194444,0
295893,0
192996,0
103219,0
129419,0
120010,0
340408,0
291678,0
135544,0
224635,0
68641,0
82164,0
68322,0
53852,0
107149,0
161162,0
73310,0
156609,1
90573,0
265306,0
148116,0
179493,0
45763,0
286711,0
162024,0
291823,0
14187,1
259750,0
165877,0
323949,0
260002,0
340530,0
89476,0
315208,0
226706,0
89121,0
70258,0
169583,1
66284,0
277351,0
243864,0
284387,0
166243,0
110184,0
142268,0
315194,0
289407,0
105588,0
359676,0
228149,0
114628,0
30841,1
245498,0
128517,0
258986,0
142642,0
152470,0
61088,0
56760,0
269924,0
126320,0
256142,0
350924,0
50004,0
276638,0
371680,0
184356,0
348369,0
178434,0
124511,0
228217,0
244672,0
12399,0
237059,0
273079,1
15746,0
34630,0
293210,0
215903,0
308181,0
325046,1
146931,0
113500,0
61837,0
151222,0
223377,0
78606,0
153444,0
230716,0
107119,0
326087,0
287258,0
249528,0
229130,0
275564,0
193765,0
316066,0
64054,0
118452,0
220266,0
87970,0
352309,1
146550,0
267544,0
346526,0
231999,1
109655,0
174290,0
84112,0
329196,0
289970,0
141422,0
12347,0
222672,0
187528,0
206852,0
326677,0
370627,1
214809,0
371749,0
361059,0
211658,0
172701,0
352894,0
253978,0
208623,0
317009,0
367828,0
281100,0
39343,0
21248,0
139026,0
158104,0
262555,0
344976,1
271496,1
244601,0
233231,0
244368,0
132550,0
279818,0
20575,0
266442,0
261578,0
87398,1
29233,0
203337,0
278924,1
249742,0
379355,1
373114,0
380391,1
136788,0
300229,0
242488,0
348847,0
366572,0
220961,0
128100,0
151589,0
250159,1
259779,1
159749,0
149588,0
70017,0
97758,0
136959,0
31419,0
377764,0
228849,0
128480,0
212830,0
233677,0
289136,0
340873,0
284823,0
250715,0
123728,0
137125,1
66199,0
234884,1
284112,0
189740,0
163682,0
172419,0
76264,0
208576,0
35786,0
232263,0
172716,0
15208,0
248007,1
377822,0
323049,0
51845,0
163163,1
101444,0
322501,0
46628,0
10440,0
117191,0
373682,0
31573,1
7842,0
219867,0
92517,0
102228,0
349671,0
328846,0
81719,0
3723,0
30105,0
115032,0
232091,1
100936,1
319668,0
249224,1
142593,0
264235,0
316192,0
376214,0
329499,0
241655,0
172443,0
319319,0
77408,0
175869,0
237730,0
199312,0
158658,0
90789,0
74734,0
72308,0
151562,0
52050,0
60966,0
219859,0
64784,0
280305,0
181363,0
267441,0
125911,0
146112,0
44420,0
260124,0
183763,0
10434,0
186966,0
153703,0
240336,1
45027,0
225144,0
218088,0
216007,0
379437,0
216036,0
302486,0
304444,0
205110,0
105312,0
350674,0
297070,0
169465,0
89618,0
130638,0
114571,0
331811,0
284334,1
239001,0
253367,0
335075,0
75740,1
82194,0
145925,1
188321,0
71511,0
174284,0
52968,0
296087,0
319695,0
76848,0
241494,0
297486,0
207342,0
70125,0
17646,0
20483,0
14172,0
353651,0
740,0
203644,0
155946,0
376225,0
101370,0
110136,0
344917,0
315569,0
368598,0
58878,0
279874,0
207096,1
183883,0
23473,0
59348,0
83181,0
23541,1
186549,0
177045,0
191288,0
296421,0
293657,0
37286,0
279163,0
74905,0
375681,1
322219,0
184972,0
129620,0
182966,0
229505,0
355653,0
272887,0
168681,0
92959,0
311361,1
104379,0
14292,0
143985,0
291618,0
166705,0
83064,0
192286,0
334574,0
33553,0
218817,0
289893,0
69941,0
42355,1
346973,0
259871,0
249432,0
93189,0
162860,0
347520,0
89271,0
131617,0
138854,0
321185,0
53016,0
119165,0
60344,0
33842,0
315131,0
114633,0
56384,0
329537,0
34544,0
242030,0
31358,0
228679,0
179277,0
132394,0
328463,0
360874,0
128117,0
12730,0
363149,0
82639,0
238687,0
152992,0
49042,0
348551,0
36079,0
52621,0
44674,1
120003,0
29017,1
52927,0
200478,0
378542,0
253649,0
329675,0
33578,0
174864,0
352447,0
338731,0
168968,0
153413,0
89471,0
371411,0
379792,0
115617,0
112559,0
232007,0
37488,0
182539,0
95009,0
342272,0
372311,0
122665,0
167840,0
134611,0
116224,0
111046,0
133080,0
301664,0
126924,1
37614,0
359699,0
21953,0
197021,0
209193,0
27697,0
113443,0
282950,0
41697,0
287076,0
221335,0
133392,0
17441,0
29450,0
242420,0
283345,0
137484,1
151680,1
316256,0
59674,0
276458,0
98814,0
153245,1
160661,0
3057,0
153061,0
221886,0
305036,1
194871,0
190448,0
220663,1
71727,0
355934,0
165308,1
116544,0
120159,0
11164,0
37451,0
271000,0
73919,0
25832,0
349045,0
316307,0
318475,0
13403,0
319205,0
136380,0
318546,0
281797,0
308713,0
11881,0
369465,0
101923,0
285698,0
291716,0
187678,0
95158,1
331593,0
116921,0
286894,0
144283,0
342371,0
176075,0
368367,1
159020,1
86829,0
356596,1
364307,1
7828,0
116043,0
288688,0
199113,0
144404,0
78340,0
227738,0
228933,0
120049,1
379407,0
357605,0
108356,0
56122,0
294299,0
257834,0
51939,0
235969,1
274980,0
169407,0
236828,0
214205,0
347245,0
220250,0
126293,0
188777,0
190401,0
184929,0
343106,0
358317,0
149132,0
349809,0
147210,0
161821,0
228995,0
287479,0
320581,0
44171,0
226015,0
71861,1
232636,0
263767,1
224493,0
330543,0
331551,0
64925,1
285662,0
235681,0
226770,0
263353,0
325115,0
138321,0
121475,1
178373,1
335667,1
89215,0
153439,0
313751,0
225995,0
36443,1
259395,0
331879,0
128639,1
220015,0
201838,0
344719,0
285478,0
137159,0
183179,0
38617,0
222594,0
288528,1
226753,0
227536,0
206864,0
95834,0
234268,0
36004,0
353461,1
139516,0
373496,0
361417,0
105392,0
330100,0
267394,0
303783,1
378068,0
370892,0
156534,0
101881,0
280889,0
241149,0
339262,0
372332,1
175362,0
222561,0
80976,0
275493,0
233458,0
299515,1
115471,1
231553,0
162251,0
147905,0
28287,0
297286,0
67588,0
139627,0
292693,0
62076,1
17505,0
116762,1
185386,0
137468,0
25408,0
99586,0
29788,0
220084,0
316990,0
172597,1
123632,0
226748,1
287490,0
169718,0
118608,0
380403,1
360022,0
372995,1
118594,0
206678,0
310581,0
95533,1
71100,0
61118,0
332611,0
69841,0
227427,0
178413,0
70243,0
244995,0
126633,0
374122,0
193655,0
307991,0
147740,0
220411,1
114114,0
20097,0
216736,1
334694,0
215715,0
112487,0
234052,0
259110,0
158626,0
362788,0
308315,0
312992,0
309756,0
303404,0
30662,0
261301,0
354064,0
264659,0
258841,0
326488,0
233289,0
93221,0
344988,0
335971,0
226700,0
232245,0
68043,0
358569,0
344900,0
165713,0
327804,0
139243,1
98508,0
47901,0
305423,0
308756,1
272386,0
33887,0
64227,0
112921,0
41081,0
87545,0
380862,1
83885,0
334414,0
161022,1
205178,0
208170,0
110431,0
241769,0
57390,0
349911,0
24617,0
104594,0
344690,0
318704,0
29077,0
250488,0
346367,0
180958,0
210175,0
116255,0
163248,0
275763,0
262091,0
369396,0
161139,0
5970,0
326849,0
240996,0
191114,1
90402,0
160777,0
178601,0
297433,0
66176,0
240036,0
139783,1
343365,1
77465,0
4932,0
175566,0
162852,0
24277,0
211181,0
300524,0
295533,0
344823,1
61242,0
140751,0
110292,1
227205,0
324109,0
63518,0
60787,0
150460,0
339261,0
374293,0
330254,0
19036,0
234172,0
238512,0
220906,1
219592,0
280391,0
329856,0
146776,0
249946,1
309238,0
103999,0
198871,0
19622,0
294614,0
64042,1
256235,0
322114,0
354682,0
268776,0
72379,0
262628,0
324876,0
371991,0
88504,1
63374,0
266330,0
11941,0
281229,0
135597,0
21702,1
175690,0
90379,0
199919,0
380700,0
362259,0
952,0
296201,0
72246,0
242960,0
294306,0
49149,0
84699,0
314798,0
158371,0
127551,0
338420,0
349460,0
142241,0
172337,1
219728,0
210524,0
132893,0
108139,0
25121,0
353228,0
186752,0
378802,0
97242,0
113095,0
277393,0
43942,0
17135,0
201821,0
128141,0
66414,0
247498,0
166193,0
118401,0
241503,0
65118,1
22027,0
319529,0
77037,0
60542,0
177792,0
43042,0
337259,0
99745,0
367007,0
206861,0
274258,0
244064,0
328101,0
129303,0
265011,0
217585,0
359946,0
292016,0
185750,0
223686,1
266773,0
362,0
199834,0
325142,0
302007,0
226861,0
30780,0
114681,1
135553,0
288877,0
252719,0
367256,0
74707,0
34827,0
318768,0
245730,1
345454,1
158808,0
309174,1
71582,0
51774,0
18553,0
205001,1
191970,0
115361,0
333613,0
238072,0
341431,0
53530,0
250005,0
187714,0
358959,0
152959,1
59834,0
380892,0
320665,0
180652,0
282184,0
89797,1
106661,0
319130,0
251356,0
139723,0
242717,0
327294,0
258882,0
149177,0
138987,0
160446,0
255543,0
234600,0
188359,0
35113,0
285617,0
292458,0
137544,0
267939,0
175227,1
61257,0
241577,0
94878,0
187931,0
284532,0
236213,0
350382,0
256298,0
96284,1
288640,0
18261,0
212534,0
152111,0
44080,0
78000,0
226266,0
84002,1
48007,0
116858,0
154941,1
311867,1
73461,0
264176,0
296197,0
275683,1
116071,1
87480,1
99864,0
240065,0
297995,1
79939,0
246385,0
217910,0
219615,0
374780,0
293661,0
321531,0
365225,0
183993,0
51096,0
380381,0
57155,0
34812,0
4738,0
17196,0
243613,0
240518,0
184469,0
363848,1
87783,0
165530,0
253863,0
178203,0
336863,1
210442,1
29043,1
61790,1
112816,0
242002,0
61103,0
281668,1
249334,0
111468,0
10534,0
167920,0
87630,1
81442,0
255185,0
378977,0
291011,0
73115,0
187925,0
290663,0
234518,1
273279,0
153545,0
358418,0
315573,0
252359,0
116075,0
355965,0
85629,0
51916,0
77162,0
308962,1
338023,0
309652,0
115268,0
341486,0
66378,1
141142,0
290257,0
315469,0
41906,0
190880,0
348829,0
292092,0
72630,0
326941,0
136930,0
221803,0
100012,0
305825,1
138337,0
291200,0
270467,0
216109,0
127145,0
175905,0
221006,0
33951,0
186074,0
148501,0
362828,0
309729,0
82652,0
115736,0
120968,0
151193,0
327434,0
226607,1
187766,0
173571,0
72798,1
188303,0
313310,0
193587,0
205836,0
90798,0
196340,0
240328,0
206204,0
3386,0
284711,0
262909,0
42218,1
139293,1
106106,0
82400,1
314924,0
85567,0
262886,0
275566,0
175158,0
168133,0
278794,0
181419,0
87125,0
17265,1
345566,0
373299,0
264779,0
13088,0
94608,0
218991,0
364132,0
163270,0
245378,1
295957,0
124684,0
244626,0
49695,0
93297,0
265115,0
12031,0
255174,0
5616,0
42240,1
290374,0
260033,0
328507,0
25470,0
363678,0
70929,0
163908,1
149997,0
46470,0
22394,0
6113,0
207387,0
84780,0
199165,0
45512,0
350840,0
252450,0
57895,0
327455,0
307339,0
79553,0
109719,0
282286,1
221860,1
284200,0
109797,0
357723,0
87443,1
276269,0
337367,0
336588,0
284879,0
343865,0
346927,0
67679,0
336110,0
161975,0
283549,0
334014,0
347698,0
116029,0
25641,1
221545,0
120567,0
21350,0
175980,0
215180,0
110780,0
215470,0
47259,0
11718,0
375323,0
93940,0
308578,0
5831,0
137525,0
140531,1
332447,0
293854,0
131054,0
92440,0
313210,0
93005,0
119114,0
206288,0
176995,0
273540,0
70388,0
81963,0
72704,0
79500,0
33579,0
261442,0
1382,0
301722,0
69484,1
274197,0
286693,0
62728,0
121425,0
320943,0
145020,0
17070,0
346251,0
237653,0
173261,0
317860,0
256380,0
17037,0
879,0
91814,0
140852,1
323636,0
164925,0
358475,0
134199,0
218378,0
288111,1
202921,0
153498,0
8366,0
241739,0
215642,0
46037,0
327596,1
202135,0
40628,1
131983,1
339565,1
50705,0
36056,0
209299,0
355188,0
171528,0
220474,0
317498,0
50173,0
127107,0
376022,0
4027,0
299837,0
54856,0
228359,0
42153,1
314684,0
349550,0
252972,0
127608,0
350324,1
77721,1
28341,0
6705,0
124224,0
376671,0
199101,0
225097,0
354200,0
261759,0
219249,0
5972,0
40422,0
161250,0
297237,0
49644,0
57673,0
244421,1
260623,0
37516,0
159633,0
116749,0
126082,0
41842,0
114584,1
79620,0
212641,0
322070,0
347849,0
252494,0
86765,0
94328,0
254739,0
298452,0
240733,1
218112,0
345654,0
287681,0
338061,0
81707,0
287901,0
295255,0
185160,0
175138,1
351893,0
236174,0
77754,0
379429,0
44397,0
197708,0
377772,0
57730,0
265511,0
308777,0
275491,0
209277,0
199848,0
261791,0
188316,0
69988,1
332614,0
4803,0
85323,0
310342,0
120324,0
159340,0
107580,0
310452,0
5204,0
100990,0
379659,0
168680,0
297835,0
289363,0
67711,0
373797,0
288962,0
12129,0
128520,0
39894,0
225109,0
110524,0
178855,0
166373,0
306678,0
97088,0
315765,0
308113,0
30207,0
216994,0
80073,0
65991,0
52775,0
105924,0
193334,0
178792,0
198925,0
19680,0
321198,0
65139,0
14233,0
119,0
329638,0
284020,0
166394,0
37948,0
131808,0
324605,0
20357,0
33791,1
63797,0
175871,0
351591,0
24087,0
307265,0
164763,0
1760,0
124740,0
80920,0
4861,0
380411,0
19473,0
190208,0
174147,0
111897,0
104859,0
51743,0
156319,0
51008,0
178802,1
252603,0
75960,0
541,0
189694,0
170563,1
242913,0
82106,0
74615,0
207145,0
380757,0
20059,0
334343,0
351065,1
10850,0
114132,0
205869,0
31767,0
205134,0
50170,0
81332,0
109268,0
295482,0
149701,1
150492,1
376811,0
154186,0
121927,0
380234,0
200999,0
66371,0
339210,0
14933,0
222892,1
311535,0
362233,0
191964,0
373591,0
301405,1
227637,0
311654,0
314277,0
135292,1
36856,1
126160,0
282685,0
122223,0
152509,0
86474,0
82912,0
170491,0
171854,0
45150,1
223548,0
131473,0
150213,0
366036,0
106591,0
347883,0
11030,0
228239,0
328529,0
365548,0
273018,1
3539,0
144616,0
192111,0
345332,1
305958,0
214288,0
341710,0
263764,0
202504,0
304531,0
116669,0
215166,1
229096,1
136904,1
42871,0
263006,0
289332,0
25101,0
273542,0
56089,0
20225,0
368637,0
309272,0
106922,0
126809,0
179900,0
2057,0
52247,0
277464,0
268788,0
109121,0
133214,0
296694,0
200614,1
224814,0
35699,1
266906,0
253996,0
251108,1
56510,0
356007,0
20278,0
214819,0
195890,0
66934,0
351962,0
126439,1
6129,0
23560,0
247006,0
290154,0
308815,0
230069,0
380153,0
143170,0
210918,0
380966,1
174846,1
103146,0
356203,0
273415,0
260331,0
76898,0
18881,0
25280,0
112709,1
190498,0
347801,1
153242,0
359034,0
95960,0
35810,0
72418,0
150063,0
127284,0
97749,0
139073,0
293997,0
342908,0
235207,0
99751,0
277884,1
24020,0
127443,0
313588,0
64450,0
155907,0
253769,0
367696,0
2580,0
272722,0
207658,1
377793,0
182266,0
121307,1
334875,0
243236,1
46633,0
162951,0
349053,1
70321,0
318028,0
314011,0
344174,1
261508,0
28358,0
376947,0
326629,0
301891,0
21797,0
74780,0
126644,0
322259,0
150261,0
147706,0
64061,0
297775,0
126263,0
294417,0
264185,0
261664,0
317240,0
110893,0
264600,0
165394,0
64872,0
287802,0
357801,0
282210,0
314192,0
56702,0
144720,0
113374,0
250492,0
319320,0
336883,0
81551,0
244325,0
180352,0
304244,1
271070,0
270294,0
111947,0
164635,0
10523,1
158124,0
246418,0
289418,0
113771,0
305683,1
153991,0
140649,0
192628,1
327560,0
57027,1
142845,1
341087,0
354292,0
40710,1
314883,1
51800,0
1182,0
333112,0
192862,0
140314,1
121596,0
107829,1
12542,0
86870,0
280291,0
6819,0
2884,0
269908,0
189706,0
346560,0
177037,0
340460,1
137423,0
280994,0
87146,0
288806,1
79650,0
315022,0
199904,0
142377,0
124752,0
47305,1
97363,0
265859,0
159406,0
143751,0
36520,0
27886,0
160103,0
89769,0
190356,0
350457,0
168899,0
256321,0
77988,0
131143,0
334886,0
245452,0
148402,0
94163,0
130819,0
118779,0
145778,0
78902,0
74242,1
233484,0
211376,0
71353,0
199080,0
253991,0
366109,0
361455,0
235272,0
270961,0
257249,0
273672,0
380900,0
102872,0
249410,0
279606,0
13771,0
376892,0
148468,0
281058,0
101060,0
298275,0
192006,1
242775,1
115140,0
373613,1
200680,0
199981,0
167586,0
242442,0
289354,1
193514,0
231541,0
260373,0
91951,0
32976,0
357019,0
366559,1
81711,0
354937,1
122385,0
141464,0
305525,0
360143,0
129652,0
164522,0
130115,1
169134,0
173949,0
291577,0
3357,0
109993,0
172517,0
3078,0
145819,0
97797,0
57237,0
213314,1
305099,0
352397,0
317540,1
139945,0
291706,1
15915,0
105989,0
130480,0
301669,0
118902,0
358665,0
241620,0
179540,0
261977,0
258427,0
320787,0
189653,0
146672,0
245643,0
164330,0
576,1
212238,0
165836,0
57834,0
81422,0
231203,0
355152,0
341930,1
287857,0
191274,1
165590,0
112926,1
8367,1
315817,1
145686,0
380590,0
372092,0
268731,0
68462,0
363968,0
297331,0
193520,0
205255,0
367936,0
294174,0
208244,0
150944,0
194730,1
147560,0
65556,0
330736,0
61193,0
